iddetalle_venta,cantidad,precio,descuento,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_venta,idcategoria,codigo,nombre,precio_venta,stock,descripcion,imagen,estado_articulo
4271506,67,47.62,837.51,Boleta de Venta,3981533,35141837,2019-06-07,6.9,31310.96,Completada,32684,YHHa7Mww,Silla Thing,47.62,69,Artículo Silla Thing en venta en tienda,fig_313,1
7263813,33,47.62,162.63,Nota de Débito,8244655,70550919,2017-04-18,88.44,59671.24,Reembolsada,32684,YHHa7Mww,Silla Thing,47.62,69,Artículo Silla Thing en venta en tienda,fig_313,1
6275167,14,47.62,455.83,Recibo,2546167,93657515,2020-01-15,52.0,94651.73,En proceso,32684,YHHa7Mww,Silla Thing,47.62,69,Artículo Silla Thing en venta en tienda,fig_313,1
9480759,49,589.28,351.01,Factura,2523841,53432967,2019-11-09,24.19,75545.83,Completada,40879,Bcz9KFac,Maquillaje Able,589.28,85,Artículo Maquillaje Able en venta en tienda,fig_165,1
5109218,8,589.28,153.07,Factura,8430119,35060194,2022-01-06,56.26,80364.3,Cancelada,40879,Bcz9KFac,Maquillaje Able,589.28,85,Artículo Maquillaje Able en venta en tienda,fig_165,1
8262154,10,589.28,204.09,Recibo,1948443,34517737,2018-03-08,98.7,81942.8,Reembolsada,40879,Bcz9KFac,Maquillaje Able,589.28,85,Artículo Maquillaje Able en venta en tienda,fig_165,1
6440698,13,589.28,591.36,Recibo,8443566,63977131,2019-11-15,51.95,34001.21,Completada,40879,Bcz9KFac,Maquillaje Able,589.28,85,Artículo Maquillaje Able en venta en tienda,fig_165,1
8175213,92,589.28,313.59,Nota de Débito,3249657,85726653,2016-02-20,16.38,64070.62,En proceso,40879,Bcz9KFac,Maquillaje Able,589.28,85,Artículo Maquillaje Able en venta en tienda,fig_165,1
6020776,2,589.28,872.01,Ticket de Venta,9173398,12951880,2017-07-26,82.16,15097.91,En proceso,40879,Bcz9KFac,Maquillaje Able,589.28,85,Artículo Maquillaje Able en venta en tienda,fig_165,1
7298360,40,631.44,416.77,Factura,2523841,53432967,2019-11-09,24.19,75545.83,Completada,64218,m5Nqic4Z,Galleta Same,631.44,3,Artículo Galleta Same en venta en tienda,fig_732,1
5548448,97,631.44,870.73,Ticket de Venta,8606440,34222761,2020-12-13,55.19,20974.22,Reembolsada,64218,m5Nqic4Z,Galleta Same,631.44,3,Artículo Galleta Same en venta en tienda,fig_732,1
3986291,65,328.3,544.03,Nota de Débito,5744734,76283986,2023-03-08,15.93,52395.71,Reembolsada,40879,H0GsERbn,Maquillaje Site,328.3,43,Artículo Maquillaje Site en venta en tienda,fig_495,1
8890951,24,328.3,547.87,Nota de Débito,8656386,12854723,2021-05-15,64.09,30709.97,Pendiente,40879,H0GsERbn,Maquillaje Site,328.3,43,Artículo Maquillaje Site en venta en tienda,fig_495,1
4786913,43,11.72,472.5,Boleta de Venta,3526509,71878489,2015-10-11,16.5,6699.62,Pendiente,39582,KEuwxKDl,Camisa Else,11.72,41,Artículo Camisa Else en venta en tienda,fig_438,1
9363747,50,11.72,494.93,Boleta de Venta,3462163,77018063,2017-06-27,44.81,89046.95,Pendiente,39582,KEuwxKDl,Camisa Else,11.72,41,Artículo Camisa Else en venta en tienda,fig_438,1
9527457,11,11.72,251.34,Boleta de Venta,1431021,58731953,2021-11-10,90.5,81329.26,Reembolsada,39582,KEuwxKDl,Camisa Else,11.72,41,Artículo Camisa Else en venta en tienda,fig_438,1
9722531,8,528.62,58.39,Factura,7851211,60828850,2015-03-18,65.28,98571.0,Pendiente,97521,CxlTp2Q6,Anillo Soon,528.62,71,Artículo Anillo Soon en venta en tienda,fig_584,1
6986865,25,528.62,935.43,Boleta de Venta,8739393,87257586,2020-11-29,8.64,38236.12,Pendiente,97521,CxlTp2Q6,Anillo Soon,528.62,71,Artículo Anillo Soon en venta en tienda,fig_584,1
7007891,66,528.62,388.31,Nota de Crédito,4788047,76242730,2020-04-21,9.3,83906.03,Completada,97521,CxlTp2Q6,Anillo Soon,528.62,71,Artículo Anillo Soon en venta en tienda,fig_584,1
3733043,5,61.18,211.93,Factura,7851211,60828850,2015-03-18,65.28,98571.0,Pendiente,39582,G8P05DKH,Pantalón Teacher,61.18,76,Artículo Pantalón Teacher en venta en tienda,fig_43,1
6426656,20,61.18,549.35,Boleta de Venta,3404147,73365807,2022-09-30,94.48,59148.59,Reembolsada,39582,G8P05DKH,Pantalón Teacher,61.18,76,Artículo Pantalón Teacher en venta en tienda,fig_43,1
4780102,91,61.18,307.5,Factura,1708521,68710815,2020-01-01,97.13,23101.44,Completada,39582,G8P05DKH,Pantalón Teacher,61.18,76,Artículo Pantalón Teacher en venta en tienda,fig_43,1
6281927,80,723.09,944.03,Ticket de Venta,2604185,61318268,2019-07-30,77.68,60252.47,Cancelada,51470,TG3BbPEw,Juguete A,723.09,45,Artículo Juguete A en venta en tienda,fig_598,1
7166119,88,723.09,93.67,Nota de Crédito,5423517,66074968,2020-05-28,79.78,48067.63,Cancelada,51470,TG3BbPEw,Juguete A,723.09,45,Artículo Juguete A en venta en tienda,fig_598,1
6534295,45,723.09,496.06,Ticket de Venta,9061903,56661457,2018-11-07,50.87,69706.55,Completada,51470,TG3BbPEw,Juguete A,723.09,45,Artículo Juguete A en venta en tienda,fig_598,1
8756196,4,723.09,661.26,Nota de Débito,2483455,86062292,2018-09-01,3.96,19984.77,En proceso,51470,TG3BbPEw,Juguete A,723.09,45,Artículo Juguete A en venta en tienda,fig_598,1
5602413,87,723.09,914.58,Ticket de Venta,8651901,38747212,2017-10-07,98.67,88175.98,Pendiente,51470,TG3BbPEw,Juguete A,723.09,45,Artículo Juguete A en venta en tienda,fig_598,1
4763821,54,206.93,125.62,Nota de Crédito,5004907,85165619,2019-03-18,28.38,85025.62,Cancelada,32684,rk4SQsDI,Cama Space,206.93,41,Artículo Cama Space en venta en tienda,fig_83,1
8984474,65,206.93,852.04,Factura,4862642,15082105,2016-04-07,97.83,31971.51,Pendiente,32684,rk4SQsDI,Cama Space,206.93,41,Artículo Cama Space en venta en tienda,fig_83,1
8524299,68,206.93,500.83,Nota de Débito,4286298,14919479,2019-06-26,67.48,33571.49,Cancelada,32684,rk4SQsDI,Cama Space,206.93,41,Artículo Cama Space en venta en tienda,fig_83,1
8784676,26,852.98,513.21,Nota de Débito,7922738,78410731,2022-05-19,14.96,97634.18,Pendiente,32684,fcqz06wU,Silla Finish,852.98,43,Artículo Silla Finish en venta en tienda,fig_859,1
8185859,33,852.98,740.88,Nota de Crédito,7130442,28728601,2021-05-09,96.88,82218.1,En proceso,32684,fcqz06wU,Silla Finish,852.98,43,Artículo Silla Finish en venta en tienda,fig_859,1
5910639,93,852.98,191.75,Recibo,4188760,85496322,2020-08-10,81.62,87096.21,En proceso,32684,fcqz06wU,Silla Finish,852.98,43,Artículo Silla Finish en venta en tienda,fig_859,1
8937357,44,25.97,181.76,Nota de Débito,7922738,78410731,2022-05-19,14.96,97634.18,Pendiente,32684,Ibw9Rhih,Lámpara Risk,25.97,92,Artículo Lámpara Risk en venta en tienda,fig_5,1
9523869,52,25.97,626.98,Recibo,2642865,18934643,2017-10-17,99.82,53055.11,Pendiente,32684,Ibw9Rhih,Lámpara Risk,25.97,92,Artículo Lámpara Risk en venta en tienda,fig_5,1
7114556,89,25.97,531.65,Ticket de Venta,2938260,80178545,2021-01-04,98.92,64061.18,Reembolsada,32684,Ibw9Rhih,Lámpara Risk,25.97,92,Artículo Lámpara Risk en venta en tienda,fig_5,1
3968849,29,25.97,132.58,Ticket de Venta,5850635,21732811,2016-07-09,42.16,98812.34,Cancelada,32684,Ibw9Rhih,Lámpara Risk,25.97,92,Artículo Lámpara Risk en venta en tienda,fig_5,1
8798728,28,25.97,588.46,Boleta de Venta,3677596,66825588,2017-07-18,27.31,77479.62,Pendiente,32684,Ibw9Rhih,Lámpara Risk,25.97,92,Artículo Lámpara Risk en venta en tienda,fig_5,1
3913894,18,25.97,34.41,Factura,3955496,68600562,2020-01-16,89.08,38026.41,En proceso,32684,Ibw9Rhih,Lámpara Risk,25.97,92,Artículo Lámpara Risk en venta en tienda,fig_5,1
9922191,63,25.97,960.65,Factura,9254396,51281342,2021-01-31,56.34,55663.28,Reembolsada,32684,Ibw9Rhih,Lámpara Risk,25.97,92,Artículo Lámpara Risk en venta en tienda,fig_5,1
9035099,61,395.91,584.12,Nota de Crédito,7624403,23221982,2018-10-06,27.81,62068.75,Reembolsada,40879,j7GtoBLU,Perfume Brother,395.91,70,Artículo Perfume Brother en venta en tienda,fig_903,1
6185367,84,395.91,28.5,Factura,5033968,36913130,2021-11-12,3.73,33150.19,En proceso,40879,j7GtoBLU,Perfume Brother,395.91,70,Artículo Perfume Brother en venta en tienda,fig_903,1
6920588,96,395.91,183.8,Nota de Débito,1329827,79037031,2022-12-23,19.03,9039.52,Cancelada,40879,j7GtoBLU,Perfume Brother,395.91,70,Artículo Perfume Brother en venta en tienda,fig_903,1
8506625,6,395.91,832.76,Boleta de Venta,8355198,54050143,2022-05-24,48.11,45095.27,Completada,40879,j7GtoBLU,Perfume Brother,395.91,70,Artículo Perfume Brother en venta en tienda,fig_903,1
4910329,29,395.91,713.1,Boleta de Venta,3615130,53666128,2018-11-22,85.19,1190.3,En proceso,40879,j7GtoBLU,Perfume Brother,395.91,70,Artículo Perfume Brother en venta en tienda,fig_903,1
7425635,25,395.91,750.42,Boleta de Venta,5826921,94662955,2019-08-01,49.76,6865.03,Cancelada,40879,j7GtoBLU,Perfume Brother,395.91,70,Artículo Perfume Brother en venta en tienda,fig_903,1
6607812,91,310.65,795.11,Boleta de Venta,9077175,19450221,2021-11-06,28.97,34557.7,Pendiente,13750,n5590KR7,Libro Cell,310.65,98,Artículo Libro Cell en venta en tienda,fig_207,1
5724916,89,310.65,681.7,Nota de Débito,2730880,80659262,2021-08-21,90.76,21327.84,En proceso,13750,n5590KR7,Libro Cell,310.65,98,Artículo Libro Cell en venta en tienda,fig_207,1
6113595,80,625.4,171.04,Factura,2679045,80904430,2016-12-19,83.37,19808.73,Completada,39582,VzbhNJLT,Vestido Agree,625.4,80,Artículo Vestido Agree en venta en tienda,fig_957,1
4099684,65,625.4,938.14,Ticket de Venta,3816872,92173700,2017-06-28,29.54,51152.99,Reembolsada,39582,VzbhNJLT,Vestido Agree,625.4,80,Artículo Vestido Agree en venta en tienda,fig_957,1
5258643,67,625.4,804.55,Boleta de Venta,2046551,61878785,2021-04-17,82.31,69855.2,Completada,39582,VzbhNJLT,Vestido Agree,625.4,80,Artículo Vestido Agree en venta en tienda,fig_957,1
7433006,0,625.4,992.97,Nota de Débito,8907672,80919373,2021-04-22,92.58,97820.75,Completada,39582,VzbhNJLT,Vestido Agree,625.4,80,Artículo Vestido Agree en venta en tienda,fig_957,1
6203921,60,220.17,365.37,Nota de Débito,6069906,98764417,2019-12-15,50.91,25894.21,Reembolsada,32684,jNtxteTt,Alfombra Account,220.17,76,Artículo Alfombra Account en venta en tienda,fig_327,1
8997545,16,220.17,635.61,Nota de Débito,9366601,30610439,2017-01-22,69.49,77454.64,Cancelada,32684,jNtxteTt,Alfombra Account,220.17,76,Artículo Alfombra Account en venta en tienda,fig_327,1
4647737,41,220.17,427.0,Factura,9468225,25917709,2020-04-30,31.76,23094.75,Pendiente,32684,jNtxteTt,Alfombra Account,220.17,76,Artículo Alfombra Account en venta en tienda,fig_327,1
6641140,73,976.98,718.17,Nota de Débito,6069906,98764417,2019-12-15,50.91,25894.21,Reembolsada,39582,PJuZoODK,Vestido Save,976.98,7,Artículo Vestido Save en venta en tienda,fig_370,1
5320779,88,976.98,281.46,Nota de Débito,7437239,23409528,2022-07-22,32.92,60355.39,Pendiente,39582,PJuZoODK,Vestido Save,976.98,7,Artículo Vestido Save en venta en tienda,fig_370,1
6436054,60,976.98,752.23,Nota de Crédito,1085863,60406116,2021-07-29,17.05,48304.17,Cancelada,39582,PJuZoODK,Vestido Save,976.98,7,Artículo Vestido Save en venta en tienda,fig_370,1
4335284,65,976.98,63.06,Boleta de Venta,6059294,67239139,2021-12-11,30.4,13555.59,Completada,39582,PJuZoODK,Vestido Save,976.98,7,Artículo Vestido Save en venta en tienda,fig_370,1
9165676,5,976.98,547.93,Ticket de Venta,9785395,93290538,2020-11-07,14.22,19461.18,Reembolsada,39582,PJuZoODK,Vestido Save,976.98,7,Artículo Vestido Save en venta en tienda,fig_370,1
4110506,18,976.98,142.51,Nota de Crédito,4788047,76242730,2020-04-21,9.3,83906.03,Completada,39582,PJuZoODK,Vestido Save,976.98,7,Artículo Vestido Save en venta en tienda,fig_370,1
4483802,48,195.17,449.72,Recibo,8602130,17648079,2019-11-19,45.05,55470.01,Pendiente,32684,5QC1JGCD,Jarrón Imagine,195.17,74,Artículo Jarrón Imagine en venta en tienda,fig_736,1
8966657,59,195.17,945.76,Nota de Crédito,6468532,48540532,2023-08-15,60.14,76876.49,Cancelada,32684,5QC1JGCD,Jarrón Imagine,195.17,74,Artículo Jarrón Imagine en venta en tienda,fig_736,1
5650728,30,195.17,773.18,Nota de Débito,2457436,15052601,2023-02-22,58.54,23903.98,Reembolsada,32684,5QC1JGCD,Jarrón Imagine,195.17,74,Artículo Jarrón Imagine en venta en tienda,fig_736,1
8138405,37,195.17,686.75,Ticket de Venta,6806548,55376849,2017-09-03,67.51,77787.55,Reembolsada,32684,5QC1JGCD,Jarrón Imagine,195.17,74,Artículo Jarrón Imagine en venta en tienda,fig_736,1
9409831,70,30.52,282.74,Ticket de Venta,3918553,21045918,2018-07-08,16.67,51764.32,Pendiente,75369,vdzXoCGJ,Tableta Pick,30.52,15,Artículo Tableta Pick en venta en tienda,fig_256,1
7925429,54,30.52,922.13,Nota de Débito,6856563,54228829,2021-02-22,82.25,8641.99,Pendiente,75369,vdzXoCGJ,Tableta Pick,30.52,15,Artículo Tableta Pick en venta en tienda,fig_256,1
5688980,79,30.52,836.21,Nota de Crédito,9197898,85559571,2018-11-12,23.58,38824.33,Pendiente,75369,vdzXoCGJ,Tableta Pick,30.52,15,Artículo Tableta Pick en venta en tienda,fig_256,1
7568208,12,30.52,830.23,Nota de Débito,2501664,21337053,2022-08-08,8.05,13356.2,En proceso,75369,vdzXoCGJ,Tableta Pick,30.52,15,Artículo Tableta Pick en venta en tienda,fig_256,1
9965606,78,218.32,195.36,Boleta de Venta,1236644,14438046,2016-05-11,46.33,66784.71,Cancelada,39582,oXqHy27d,Camisa Because,218.32,68,Artículo Camisa Because en venta en tienda,fig_427,1
8384876,24,218.32,481.81,Ticket de Venta,8256845,62553380,2019-07-05,72.54,97817.15,En proceso,39582,oXqHy27d,Camisa Because,218.32,68,Artículo Camisa Because en venta en tienda,fig_427,1
8346735,11,218.32,989.8,Nota de Crédito,2227280,99679261,2019-07-07,7.19,28752.8,Completada,39582,oXqHy27d,Camisa Because,218.32,68,Artículo Camisa Because en venta en tienda,fig_427,1
7914063,58,218.32,486.93,Nota de Débito,8984204,46552692,2016-08-18,67.36,18073.74,Pendiente,39582,oXqHy27d,Camisa Because,218.32,68,Artículo Camisa Because en venta en tienda,fig_427,1
7514015,35,919.82,489.75,Boleta de Venta,1236644,14438046,2016-05-11,46.33,66784.71,Cancelada,13750,4VpfsSoQ,Libro Indeed,919.82,87,Artículo Libro Indeed en venta en tienda,fig_769,1
3485163,33,919.82,903.05,Factura,3955496,68600562,2020-01-16,89.08,38026.41,En proceso,13750,4VpfsSoQ,Libro Indeed,919.82,87,Artículo Libro Indeed en venta en tienda,fig_769,1
5300610,39,919.82,954.8,Recibo,8443566,63977131,2019-11-15,51.95,34001.21,Completada,13750,4VpfsSoQ,Libro Indeed,919.82,87,Artículo Libro Indeed en venta en tienda,fig_769,1
7723546,96,919.82,365.12,Nota de Débito,7337038,74490901,2022-12-13,91.04,55500.18,Reembolsada,13750,4VpfsSoQ,Libro Indeed,919.82,87,Artículo Libro Indeed en venta en tienda,fig_769,1
9122510,16,919.82,833.81,Ticket de Venta,2526528,66084116,2016-02-22,31.39,22778.66,En proceso,13750,4VpfsSoQ,Libro Indeed,919.82,87,Artículo Libro Indeed en venta en tienda,fig_769,1
4824348,12,559.7,464.42,Factura,8430119,35060194,2022-01-06,56.26,80364.3,Cancelada,82016,zYDmoanZ,Tenis Paper,559.7,28,Artículo Tenis Paper en venta en tienda,fig_599,1
9149202,32,559.7,737.57,Factura,5979986,17458988,2020-06-12,34.45,63048.23,Pendiente,82016,zYDmoanZ,Tenis Paper,559.7,28,Artículo Tenis Paper en venta en tienda,fig_599,1
9629531,2,559.7,792.9,Nota de Débito,4409267,78317483,2022-06-03,66.31,85618.87,Completada,82016,zYDmoanZ,Tenis Paper,559.7,28,Artículo Tenis Paper en venta en tienda,fig_599,1
6186905,74,559.7,786.96,Recibo,9084847,48029605,2021-03-02,65.27,2257.76,Completada,82016,zYDmoanZ,Tenis Paper,559.7,28,Artículo Tenis Paper en venta en tienda,fig_599,1
9938962,29,559.7,610.15,Nota de Débito,4703710,72111527,2018-06-01,25.36,3301.45,En proceso,82016,zYDmoanZ,Tenis Paper,559.7,28,Artículo Tenis Paper en venta en tienda,fig_599,1
6301007,88,559.7,557.79,Factura,7736057,82313922,2021-10-29,89.4,30632.64,Reembolsada,82016,zYDmoanZ,Tenis Paper,559.7,28,Artículo Tenis Paper en venta en tienda,fig_599,1
6585253,37,559.7,600.89,Boleta de Venta,4359623,71161249,2021-11-14,67.69,97094.37,Pendiente,82016,zYDmoanZ,Tenis Paper,559.7,28,Artículo Tenis Paper en venta en tienda,fig_599,1
7610938,32,359.33,783.23,Factura,8430119,35060194,2022-01-06,56.26,80364.3,Cancelada,97521,Z4RgPJbF,Anillo Second,359.33,12,Artículo Anillo Second en venta en tienda,fig_689,1
7683920,78,359.33,269.26,Boleta de Venta,7827213,83023617,2016-08-28,51.23,10556.8,Reembolsada,97521,Z4RgPJbF,Anillo Second,359.33,12,Artículo Anillo Second en venta en tienda,fig_689,1
6092977,84,359.33,476.99,Nota de Débito,9440618,24913214,2015-01-30,43.79,31951.22,Completada,97521,Z4RgPJbF,Anillo Second,359.33,12,Artículo Anillo Second en venta en tienda,fig_689,1
5124610,68,359.33,614.12,Recibo,7033513,26425973,2020-12-14,36.49,74888.19,Cancelada,97521,Z4RgPJbF,Anillo Second,359.33,12,Artículo Anillo Second en venta en tienda,fig_689,1
8933215,37,359.33,2.08,Nota de Débito,4885039,51665382,2022-07-12,98.31,35409.98,Reembolsada,97521,Z4RgPJbF,Anillo Second,359.33,12,Artículo Anillo Second en venta en tienda,fig_689,1
6201491,7,748.48,977.06,Recibo,2642865,18934643,2017-10-17,99.82,53055.11,Pendiente,82016,KexYkYNz,Tenis Watch,748.48,95,Artículo Tenis Watch en venta en tienda,fig_529,1
9006989,36,748.48,73.39,Recibo,2498855,50395387,2020-08-04,41.43,74290.11,Cancelada,82016,KexYkYNz,Tenis Watch,748.48,95,Artículo Tenis Watch en venta en tienda,fig_529,1
7284901,93,748.48,157.6,Boleta de Venta,3677596,66825588,2017-07-18,27.31,77479.62,Pendiente,82016,KexYkYNz,Tenis Watch,748.48,95,Artículo Tenis Watch en venta en tienda,fig_529,1
4995068,88,748.48,270.48,Ticket de Venta,4101897,45827835,2015-11-01,80.49,30190.47,Reembolsada,82016,KexYkYNz,Tenis Watch,748.48,95,Artículo Tenis Watch en venta en tienda,fig_529,1
9856277,89,745.76,465.59,Recibo,2642865,18934643,2017-10-17,99.82,53055.11,Pendiente,32684,VCwShbpi,Lámpara Evening,745.76,3,Artículo Lámpara Evening en venta en tienda,fig_642,1
3661367,42,745.76,724.93,Boleta de Venta,2485916,81950357,2016-05-25,62.19,25953.38,Reembolsada,32684,VCwShbpi,Lámpara Evening,745.76,3,Artículo Lámpara Evening en venta en tienda,fig_642,1
5606911,49,745.76,112.36,Nota de Crédito,3458173,56757334,2017-08-29,18.14,25954.26,Completada,32684,VCwShbpi,Lámpara Evening,745.76,3,Artículo Lámpara Evening en venta en tienda,fig_642,1
9225331,50,745.76,631.93,Ticket de Venta,8256845,62553380,2019-07-05,72.54,97817.15,En proceso,32684,VCwShbpi,Lámpara Evening,745.76,3,Artículo Lámpara Evening en venta en tienda,fig_642,1
3456114,71,745.76,613.81,Factura,2805768,84658186,2020-04-21,13.1,27886.11,Pendiente,32684,VCwShbpi,Lámpara Evening,745.76,3,Artículo Lámpara Evening en venta en tienda,fig_642,1
7750768,91,745.76,358.51,Ticket de Venta,8867758,86337441,2015-12-18,78.22,64454.96,Cancelada,32684,VCwShbpi,Lámpara Evening,745.76,3,Artículo Lámpara Evening en venta en tienda,fig_642,1
5707434,74,745.76,477.98,Nota de Crédito,9406797,40261908,2019-08-16,41.58,71925.63,Completada,32684,VCwShbpi,Lámpara Evening,745.76,3,Artículo Lámpara Evening en venta en tienda,fig_642,1
6229116,77,70.59,725.87,Boleta de Venta,6514950,32041200,2021-12-28,53.19,95606.75,Pendiente,97521,mKFyyfAU,Anillo Thousand,70.59,66,Artículo Anillo Thousand en venta en tienda,fig_96,1
3946266,26,70.59,507.43,Boleta de Venta,2485916,81950357,2016-05-25,62.19,25953.38,Reembolsada,97521,mKFyyfAU,Anillo Thousand,70.59,66,Artículo Anillo Thousand en venta en tienda,fig_96,1
9332687,93,70.59,687.6,Ticket de Venta,1545841,55313983,2016-12-11,80.15,32274.15,Cancelada,97521,mKFyyfAU,Anillo Thousand,70.59,66,Artículo Anillo Thousand en venta en tienda,fig_96,1
8369702,75,70.59,100.85,Nota de Crédito,1679352,23263222,2017-06-07,58.7,81047.84,Pendiente,97521,mKFyyfAU,Anillo Thousand,70.59,66,Artículo Anillo Thousand en venta en tienda,fig_96,1
8276826,95,70.59,822.21,Nota de Crédito,6705482,88451347,2015-02-08,65.86,28250.6,Completada,97521,mKFyyfAU,Anillo Thousand,70.59,66,Artículo Anillo Thousand en venta en tienda,fig_96,1
7555426,86,70.59,1.78,Nota de Débito,7031668,33915695,2020-10-14,59.29,7482.81,En proceso,97521,mKFyyfAU,Anillo Thousand,70.59,66,Artículo Anillo Thousand en venta en tienda,fig_96,1
7555171,18,439.08,193.17,Nota de Débito,9237736,63753417,2018-12-05,71.96,64258.41,Cancelada,39582,NUyq625d,Suéter Congress,439.08,22,Artículo Suéter Congress en venta en tienda,fig_188,1
7351448,10,439.08,731.24,Factura,8702321,77310255,2017-03-24,0.25,59242.33,Pendiente,39582,NUyq625d,Suéter Congress,439.08,22,Artículo Suéter Congress en venta en tienda,fig_188,1
6858249,35,439.08,476.42,Recibo,5241735,52257607,2023-03-14,26.71,48283.06,En proceso,39582,NUyq625d,Suéter Congress,439.08,22,Artículo Suéter Congress en venta en tienda,fig_188,1
9559260,46,439.08,687.84,Factura,4111792,78574986,2022-07-07,64.32,10613.63,Completada,39582,NUyq625d,Suéter Congress,439.08,22,Artículo Suéter Congress en venta en tienda,fig_188,1
5785757,6,42.62,253.68,Nota de Débito,9237736,63753417,2018-12-05,71.96,64258.41,Cancelada,40879,37fuITSG,Maquillaje Role,42.62,44,Artículo Maquillaje Role en venta en tienda,fig_35,1
7946517,38,42.62,106.56,Recibo,1693739,21375013,2019-03-24,48.04,31816.45,Reembolsada,40879,37fuITSG,Maquillaje Role,42.62,44,Artículo Maquillaje Role en venta en tienda,fig_35,1
3992152,98,311.77,206.4,Nota de Débito,9237736,63753417,2018-12-05,71.96,64258.41,Cancelada,75369,KwaopAf3,Portátil Arm,311.77,13,Artículo Portátil Arm en venta en tienda,fig_174,1
6590107,23,311.77,764.51,Factura,1823470,10713769,2015-10-23,3.78,12850.29,En proceso,75369,KwaopAf3,Portátil Arm,311.77,13,Artículo Portátil Arm en venta en tienda,fig_174,1
7601834,46,311.77,399.84,Ticket de Venta,5850635,21732811,2016-07-09,42.16,98812.34,Cancelada,75369,KwaopAf3,Portátil Arm,311.77,13,Artículo Portátil Arm en venta en tienda,fig_174,1
7207274,3,311.77,715.27,Nota de Débito,8984204,46552692,2016-08-18,67.36,18073.74,Pendiente,75369,KwaopAf3,Portátil Arm,311.77,13,Artículo Portátil Arm en venta en tienda,fig_174,1
3808637,70,522.34,960.16,Boleta de Venta,8858809,99310761,2016-01-25,77.47,49241.59,Reembolsada,64218,TLzYsKd9,Galleta Person,522.34,16,Artículo Galleta Person en venta en tienda,fig_57,1
4446214,43,522.34,35.58,Ticket de Venta,5633409,96222561,2023-06-18,55.08,16805.02,En proceso,64218,TLzYsKd9,Galleta Person,522.34,16,Artículo Galleta Person en venta en tienda,fig_57,1
4257373,69,522.34,331.69,Nota de Débito,5201056,25287809,2022-05-27,83.73,12832.06,Cancelada,64218,TLzYsKd9,Galleta Person,522.34,16,Artículo Galleta Person en venta en tienda,fig_57,1
6584351,19,522.34,653.68,Factura,4457425,16194457,2019-02-17,27.99,49264.26,Reembolsada,64218,TLzYsKd9,Galleta Person,522.34,16,Artículo Galleta Person en venta en tienda,fig_57,1
8690678,64,522.34,187.06,Recibo,4535666,82373974,2020-09-04,45.22,94990.98,Cancelada,64218,TLzYsKd9,Galleta Person,522.34,16,Artículo Galleta Person en venta en tienda,fig_57,1
9808871,30,522.34,410.61,Nota de Crédito,4788047,76242730,2020-04-21,9.3,83906.03,Completada,64218,TLzYsKd9,Galleta Person,522.34,16,Artículo Galleta Person en venta en tienda,fig_57,1
5462847,0,522.34,578.12,Ticket de Venta,1633006,60271278,2020-09-12,28.5,66415.8,Pendiente,64218,TLzYsKd9,Galleta Person,522.34,16,Artículo Galleta Person en venta en tienda,fig_57,1
7960312,98,998.27,351.88,Boleta de Venta,8858809,99310761,2016-01-25,77.47,49241.59,Reembolsada,51470,ELSrutdn,Juguete All,998.27,13,Artículo Juguete All en venta en tienda,fig_109,1
3774713,28,998.27,426.28,Nota de Débito,8556551,67856392,2023-06-27,57.23,61716.32,Cancelada,51470,ELSrutdn,Juguete All,998.27,13,Artículo Juguete All en venta en tienda,fig_109,1
7644444,70,998.27,554.19,Boleta de Venta,4699285,47764600,2017-06-15,41.23,98392.89,Reembolsada,51470,ELSrutdn,Juguete All,998.27,13,Artículo Juguete All en venta en tienda,fig_109,1
8083489,50,998.27,480.36,Ticket de Venta,9785395,93290538,2020-11-07,14.22,19461.18,Reembolsada,51470,ELSrutdn,Juguete All,998.27,13,Artículo Juguete All en venta en tienda,fig_109,1
9247167,30,177.57,923.53,Recibo,2498855,50395387,2020-08-04,41.43,74290.11,Cancelada,32684,5sZXZ6SB,Cama Meeting,177.57,23,Artículo Cama Meeting en venta en tienda,fig_215,1
8228686,43,177.57,767.16,Recibo,7765661,86083222,2016-02-26,44.52,19818.45,Reembolsada,32684,5sZXZ6SB,Cama Meeting,177.57,23,Artículo Cama Meeting en venta en tienda,fig_215,1
4506579,18,177.57,666.63,Nota de Débito,9409853,60011795,2023-09-30,17.92,23320.53,Reembolsada,32684,5sZXZ6SB,Cama Meeting,177.57,23,Artículo Cama Meeting en venta en tienda,fig_215,1
8710855,69,177.57,655.22,Nota de Débito,8089768,11587749,2017-03-24,6.03,37879.68,Pendiente,32684,5sZXZ6SB,Cama Meeting,177.57,23,Artículo Cama Meeting en venta en tienda,fig_215,1
5067115,65,569.76,843.44,Boleta de Venta,9155516,40010626,2022-05-29,69.48,7305.18,Completada,13750,c3NibM5u,Bolígrafo Job,569.76,63,Artículo Bolígrafo Job en venta en tienda,fig_909,1
5363334,88,569.76,401.95,Factura,7631832,39398315,2020-07-17,77.4,54693.59,En proceso,13750,c3NibM5u,Bolígrafo Job,569.76,63,Artículo Bolígrafo Job en venta en tienda,fig_909,1
6593699,19,569.76,854.05,Boleta de Venta,7059001,51748356,2019-12-24,60.23,93646.96,Pendiente,13750,c3NibM5u,Bolígrafo Job,569.76,63,Artículo Bolígrafo Job en venta en tienda,fig_909,1
